folio	line	pos	token
f8	12	3	odarosateketoalidchol
f8	12	4	kydeaintokolataraalainy
f8	12	5	kydashorlochorshetorateen
f8	12	6	chqoklocheratytatealdykoon
f8	12	7	kochorlosoorcholdeloy
f8	12	8	shlereorlodyolsoshol
f8	12	9	tiinalreolorkochollaar
f8	12	10	chdyoriinchesholtyrotylakeon
f8	12	11	tacholdodachorsadoolom
f8	12	12	qshekykyiiriirqoksoom
f8	12	13	teqokroshecholtakerekadaam
f8	12	14	toltoainloleratatoedy
f8	12	15	salaintetekoshechoriiralal
f8	12	16	dekyorainainchorlaracholtoto
f8	12	17	lesholdaainsheiindolotein
f8	12	18	lkdadytaraiirraaledy
f8	12	19	toiiriirloaiindekelolaed
f8	12	20	dosatokaallolatoderaem
f8	13	1	qoteiinshedytekadotashor
f8	13	2	ttaaiinrosaloroarshedy
f8	13	3	ortotososhorqoktedeim
f8	13	4	deshorchorsotashesholtesholkaleom
f8	13	5	oainrokaiirartoreedty
f8	13	6	dasosholshorrekerochein
f8	13	7	ykorsholdelechorcheordyaintey
f8	13	8	dyorkolesooraraindyqokar
f8	13	9	dorotyiirchorleoredy
f8	13	10	reiirsholsholtaraloshesholte
f8	13	11	chshedodedasoaiinshorshoriin
f8	13	12	scheteaiintyshordytoshekokyiir
f8	13	13	tykearraorkyaiinroaraiinid
f8	13	14	kecheloorshelesatytotash
f8	13	15	yollekeracheorshorcholiin
f8	13	16	koainleaiindatykytool
f8	13	17	reletedealsholcheshaiin
f8	13	18	chdaaiinteshorshetatyolkoen
f8	13	19	ainiinlodykoiirtyloor
f8	13	20	takaaiinololkoiinkosheain
f8	14	1	tyrecheaiiniintatyteariin
f8	14	2	tatetekoorolainchorol
f8	14	3	dechealiirkyorcholum
f8	14	4	iirdesoiirtoqokcholorshordoiin
f8	14	5	shrarokyaiinrokokaradesholte
f8	14	6	fiindedadododyoltete
f8	14	7	falsaiirchorkasatareshoriin
f8	14	8	teainkaqokchorshorkotyarraaiin
f8	14	9	kochetotyarsholtyqoklasoky
f8	14	10	ollakekyshelotoiintoto
f8	14	11	loliiriindedolakoshorkosaan
f8	14	12	choldetereqokkolaleen
f8	14	13	chorolkyiiriindetyshorderaom
f8	14	14	kaalsoolshordaiinkeko
f8	14	15	dytaiinchorchorrekaroain
f8	14	16	letalataleaiinorcheloedy
f8	14	17	tytyaralretechorkalocholeedy
f8	14	18	koshetokysholsholdesadoarte
f8	14	19	dadeoralledeshedaorol
f8	14	20	ploshearcholdytolekyedy
f8	15	1	otshedeaintyreqokaral
f8	15	2	rloainreiinshorkocholkasholiin
f8	15	3	okortolesheiirdokyqokraen
f8	15	4	dysokakysakaterechorod
f8	15	5	sainchoraldydaraqokid
f8	15	6	sorealloaliinkooraniir
f8	15	7	ottasakecholdokeshorlaem
f8	15	8	sodekateqokchollatyroarom
f8	15	9	tereqokarlalakakorolo
f8	15	10	pordelekoiiriirqokiinedy
f8	15	11	orrashedysarearsoidda
f8	15	12	resaaiinletacheiirleedy
f8	15	13	flodarearalqoktyeedy
f8	15	14	dalaraiinraiirreaiinariir
f8	15	15	opiircholdaainshorcholiinteom
f8	15	16	ydesaleiirteqokchorar
f8	15	17	tyteketochechorainororid
f8	15	18	kelechedadokekychedoen
f8	15	19	chorchoriinalsaoraiinrolaem
f8	15	20	ykiinchordychesheiirdyaiindylaen
f8	16	1	resholdecholdaterosholid
f8	16	2	dodosashorkaarsholcheem
f8	16	3	ykoldysholtekakotaiiral
f8	16	4	qchekeoliinalalteenle
f8	16	5	qdekyarchekasaiirain
f8	16	6	ptedaorkydechortekaain
f8	16	7	soaliirorkaaiinchorcholedy
f8	16	8	qochedadyleaindydeshe
f8	16	9	ykaltoqokdoraiirshorcholraiin
f8	16	10	dashollololasarochorke
f8	16	11	tyroorshedeoltesosay
f8	16	12	sholcholshetaaltoainiircholol
f8	16	13	dodoardoalkakasheqokiin
f8	16	14	kyroshesoqokkadekochordy
f8	16	15	choldakeiirshetalesaeedy
f8	16	16	iinololtatydaariiniinaiinim
f8	16	17	ycholiirkekecheshealar
f8	16	18	opkoshelaainlodechorsoy
f8	16	19	olkareqoktyshorrashoreedy
f8	16	20	dearkaaldetodoleimro
f8	17	1	keiincholkysheiirqokkochoredy
f8	17	2	rkochelaoralsosaqokem
f8	17	3	sholtydyleaiindyiirsholainad
f8	17	4	chtokorekochololorchesashesh
f8	17	5	allesosholiirainkyredosholum
f8	17	6	ollaarolqokartyqokloka
f8	17	7	olesholrocholshorsheiinarledyem
f8	17	8	aiinainshorsosoiindylodoaiineedy
f8	17	9	daainoltyshecholqokorar
f8	17	10	psaiinkoqokqokainalen
f8	17	11	sotetatyoriintochorqokolaiin
f8	17	12	tsakadesholraiinkydaim
f8	17	13	yroaiinalchetosochorsolochead
f8	17	14	shchedaiintykyarsokaan
f8	17	15	todaiindyteiirartychealin
f8	17	16	sashorcheiinchorsholardy
f8	17	17	lsalaolsholroiirtykadeday
f8	17	18	tkekotoshekaaliinaltash
f8	17	19	deiinlochordokasasheod
f8	17	20	tearderaiintokodaaiin
f8	18	1	dosaleaincholiirolaiintaal
f8	18	2	choldetydyorkedasheolrash
f8	18	3	ysochololdydyarshekashorim
f8	18	4	dchortydytataainkeiintead
f8	18	5	qkytechorsasholaiinaldaqokid
f8	18	6	sshoriiniirtotyleaiindykecholon
f8	18	7	raiindaartyartololoarcholain
f8	18	8	yklarosoorsasoshortydy
f8	18	9	ykydolekysorotoalsosheed
f8	18	10	keiinrodaaiinsoiintearainshorin
f8	18	11	okkotaiirshetyolsare
f8	18	12	techolainretodotedaum
f8	18	13	shreteiindoalshorreshetadyor
f8	18	14	kycheiiriirkyrekykeaiinsoan
f8	18	15	raolshordodaalroorroedy
f8	18	16	rokecholchoriirlasholchoriir
f8	18	17	ykloletokysholdetyen
f8	18	18	kiiniinleraloshorlaorlood
f8	18	19	rocholreiinqokqoklota
f8	18	20	chkekateiirsoroiinedy
f8	19	1	koraalratakeleiinumar
f8	19	2	loiirdederotakocheqokiir
f8	19	3	lkoliinreshorraroalqoksaleid
f8	19	4	deiinlatelelaiinraraiinsoin
f8	19	5	dsosochetychekyaraiinkaiinom
f8	19	6	qodoalsaorchekechetekekash
f8	19	7	otsorosholrolatyqokoldy
f8	19	8	dolaindedaralachorrote
f8	19	9	lreroainretotecholdeiirsaar
f8	19	10	ytatyshearainresholloain
f8	19	11	lledaolleiirdotychollosheeedy
f8	19	12	ykorlakyradoalroemty
f8	19	13	kashollarosaqokteanar
f8	19	14	shechorlekekereraqok
f8	19	15	dyshedyladeoriirkain
f8	19	16	yshedeshoroltykoreainol
f8	19	17	dsotyshetyshorchoraiinreedy
f8	19	18	fleradoroiinrodeeedy
f8	19	19	yalkakesotealcholaiinshordaed
f8	19	20	oldyainkakasotadaleqokom
f8	20	1	roaroriinkesholcholom
f8	20	2	oliinlatylasacholraid
f8	20	3	faiinshorallokeqokkoum
f8	20	4	sosholkakoiirtyainlecholiinid
f8	20	5	soiinkacheshetychortyaiinid
f8	20	6	dedearchetyoriiralcheqokan
f8	20	7	sosaraainaiiniintytetasholaiin
f8	20	8	sholdaledarelodoteiin
f8	20	9	ftyshorkorosholloaiinor
f8	20	10	ykloaltykerearloindo
f8	20	11	chqokkoratakyarlearky
f8	20	12	sotyariinainraaiincheshordo
f8	20	13	orkaaiinqokalalsholiiniir
f8	20	14	fiirkarosheteoldeiin
f8	20	15	kokykoarorsoarlealeedy
f8	20	16	dadyarraqokalkekalaaiindaiir
f8	20	17	reshorortacholrotodoolol
f8	20	18	pchorrearkorarekekoon
f8	20	19	karoralsatasholcheed
f8	20	20	ftyleredotodatoqokeedy
f8	21	1	pracholdedykekataemda
f8	21	2	tchereqokalraqoksodecholim
f8	21	3	dcheteloteaiincholsakaeedy
f8	21	4	dyiiraiinralolecholtoalom
f8	21	5	keshoralleshoriinalsoiindyedy
f8	21	6	lkdechorlaaintekyainal
f8	21	7	otdodekydekatocheaiin
f8	21	8	shesholrasachorcheteid
f8	21	9	sochekoshorderecheleaiinor
f8	21	10	qaindechedadesheshorolsh
f8	21	11	kydeaiinresholkykosoqokem
f8	21	12	teoltalasalalaloamda
f8	21	13	shdyiiralqokdatashorrokatoid
f8	21	14	oqoksholderaarkakechololkein
f8	21	15	kyralosaiinchorderaeedy
f8	21	16	dyaltyaiinroladelete
f8	21	17	ykteoltyololchordyiindy
f8	21	18	taredareshetoreallety
f8	21	19	sorototaolrachorlashor
f8	21	20	kealkocholaindoreoliir
f8	22	1	kydedecholdealkyshoran
f8	22	2	fallasholrecholtyrededyshedy
f8	22	3	trerachetoiirsholiirketaiirte
f8	22	4	kekekeaindeaintyolkekadeedy
f8	22	5	soshororkaallashorolkyloleem
f8	22	6	deqokroarainlotoedyche
f8	22	7	qkeaiinaldotarekakytasholed
f8	22	8	koratoreaiinsarodoor
f8	22	9	lktoorkashekekaroaiin
f8	22	10	toarroraorshealdyalte
f8	22	11	sodysholiirkesakoraoraiined
f8	22	12	qoshedesosaroiintosoad
f8	22	13	qokcholkydochorshererarosh
f8	22	14	ftyiirkachorkotakadyedy
f8	22	15	olarshorrosarareqokol
f8	22	16	tachortykaretolashorte
f8	22	17	laiinrachorsholdodyiiniinraim
f8	22	18	daaiindalodaiincholiindaiin
f8	22	19	kykorelasholshorkotoresholdy
f8	22	20	dacholsolekatelaroshesholsh
f8	23	1	dadakeiinsheledasaal
f8	23	2	soteaiinchearladeresood
f8	23	3	tosoredosasakyaiinladaad
f8	23	4	dtakyshordesolototoloaiinedy
f8	23	5	kykeortachortolachoraiinsheor
f8	23	6	dyreiirchorredateiirleretaan
f8	23	7	doteshorsachorketoiinkyqokol
f8	23	8	toarchortedoroiirdakycholal
f8	23	9	olainlarorokeollokadyiirod
f8	23	10	chaiinsholrotaaindeaiinrokasholid
f8	23	11	kyleollaloarsolachordelody
f8	23	12	chtodachorrakyrasheteshordy
f8	23	13	deolkoaiincholqoktydosoketo
f8	23	14	ainalalorcholsheratokeaiin
f8	23	15	torcholchorkacheiirdaalcheen
f8	23	16	ainsholteshekylarotakeshe
f8	23	17	teraalarchorlakeinqok
f8	23	18	presosacheshorrorotoum
f8	23	19	keroololalqoksarasholsheored
f8	23	20	lradytyteaiindataanky
f8	24	1	ykledechelodeiirdededaum
f8	24	2	ralarachorreainchoriinol
f8	24	3	ychearkerachorqokaiinorshored
f8	24	4	loalrakeqokkosholemiin
f8	24	5	cholshekykokachorrekeem
f8	24	6	chekyorqokchorsocholtoin
f8	24	7	tytoroteainainkyshorolkara
f8	24	8	tadearcholshortoainolom
f8	24	9	ktysherelachortoainororom
f8	24	10	dasarasholaiinoltokoardaod
f8	24	11	otolkytoracholtosholkaaincholy
f8	24	12	otkachetatearaiinkoiintadear
f8	24	13	lkcholtolocholiinlasosoeedy
f8	24	14	sokeolchetylasasholsholal
f8	24	15	kecholainlasholratechoran
f8	24	16	soalaldachorqokolrody
f8	24	17	oainshechordeiinardysaid
f8	24	18	qodychorsholtaoliincholkeiinom
f8	24	19	totalelosholiirqokdealto
f8	24	20	dechechekeloladaolid
f8	25	1	qtasoalsodysholaiintadode
f8	25	2	kotysakoartotykyoliinain
f8	25	3	lkosholchetataalshorleshor
f8	25	4	kysadodychorkoladarecheiir
f8	25	5	ptetetekodykaarlelaedy
f8	25	6	ktachorarchearlaalartakeaiin
f8	25	7	shrochortosholradaardy
f8	25	8	kkoarradaaindysheralaod
f8	25	9	arkekytadaoldoedrolo
f8	25	10	chradateaiinshetakeeedy
f8	25	11	chkyiirkosoardyaiiniinan
f8	25	12	kyaiinordyainkyroiintoiin
f8	25	13	shkekeolcholdeiintearkakaain
f8	25	14	otladorodatosoiiroltatyar
f8	25	15	laredesokydecheroreta
f8	25	16	tkoiirolkaaiinreiinchesh
f8	25	17	olainaraiinsaaiinsheolqoksheto
f8	25	18	polaiinsalaarrocholsholsalaol
f8	25	19	lakycholrokosaqoksoedy
f8	25	20	tdatetedytoqokdytota
f8	26	1	kosholraiinainoltadotoroin
f8	26	2	larocheainiinkoalchorom
f8	26	3	olainsasholdyshedosholiir
f8	26	4	dtachortylorocholkoraorid
f8	26	5	lklerekatakokyaiintyrakyal
f8	26	6	lkiirkeiirdyiincheqokiinchekyam
f8	26	7	ykdaainsodyqokarortaod
f8	26	8	scheshorchorortoorcholen
f8	26	9	soshorderatororodyleqokim
f8	26	10	teaiinlosochortydysodydotoiin
f8	26	11	alsadeloreraqokcholaiin
f8	26	12	choralrashoriinsoshoraiin
f8	26	13	lcholcholdekarekolachetyedy
f8	26	14	kralolososolashololdyy
f8	26	15	orainshedashechortoshekeom
f8	26	16	olsheshoralshorloorainqokin
f8	26	17	ytaordechorsololoteiir
f8	26	18	tealiirqokloiindoteshoriirrato
f8	26	19	lkkasoiirsooldosadodydoen
f8	26	20	pdokyshordadyrocholsh
f8	27	1	schesakadareqoklatyaiin
f8	27	2	ykcholraaiindytekotecholshoredy
f8	27	3	laaiinkotadakokyimdo
f8	27	4	ratodykeqoktykeroidchol
f8	27	5	rdydocholtoshortadykydesheedy
f8	27	6	soarkyainkoshedyaiinin
f8	27	7	keqokalshorarshekytodetaim
f8	27	8	rasheresoaiindeiirshelaiin
f8	27	9	dearroracholsodotear
f8	27	10	tytokodaaiinroainarchor
f8	27	11	chalsholqokararqokiirte
f8	27	12	dletetashorrelecheiin
f8	27	13	kakadeaiinaiinchorladoqoksaid
f8	27	14	yordaqokshorkycholsodeaiiniinem
f8	27	15	lkdykadadydoiirteainsotaad
f8	27	16	sotadaroalsheqokiirin
f8	27	17	oorrasarecholarteedy
f8	27	18	ltocholtoshorsachorlorachoram
f8	27	19	dadeiinrotekechetyan
f8	27	20	dcholainrekyshoraiindote
f8	28	1	rkyorsoaltekoiirchorleteedy
f8	28	2	keaintorotoraiiniirteaiintyaiin
f8	28	3	qosheshesheoltyainshe
f8	28	4	oplorasherareorsosokesaaiin
f8	28	5	opkadaainchorkeaintetyalan
f8	28	6	okkechoraiinlakearlasholroaiin
f8	28	7	alradytaorledeedytoche
f8	28	8	teaiinqoktakeqokiinkaolad
f8	28	9	ltecholdaleiinkydede
f8	28	10	chratyketylakoardyshoredy
f8	28	11	orolsholtachortotosasaar
f8	28	12	doqokkaainiinaldysoshorsholdyeedy
f8	28	13	dotydasolesheiirchorsh
f8	28	14	okiirolkykecholkeaiinol
f8	28	15	kiinletolekykokysool
f8	28	16	iinaiinchesholrokotykaloreto
f8	28	17	lroretokochorlealamty
f8	28	18	chcholarkechordekeolainordaol
f8	28	19	fradadashorchekokydy
f8	28	20	kekyolsheloreshorqokem
f8	29	1	kychoriinshorshorteshetalotaeedy
f8	29	2	lklatesholladolakeom
f8	29	3	kytesasakoarlaainsheaiinsoto
f8	29	4	tsholkodachorsoshereom
f8	29	5	orsachorchorratesateto
f8	29	6	artyrerolesoloshorraaiin
f8	29	7	shaiindaainraaiinratoin
f8	29	8	losheqokshorladatosholalain
f8	29	9	ainiintalesaaiinqokol
f8	29	10	recholkychereainlaalolalom
f8	29	11	aiinlelaolarchesoaiinainal
f8	29	12	oplarelosokychesoteiir
f8	29	13	lododyketysocholkato
f8	29	14	detytaarlecholkyroteaiin
f8	29	15	orlaiirletasheqokkyiir
f8	29	16	dyiirletechelekeqoksholor
f8	29	17	ainkydadychorqokoriiralid
f8	29	18	detyqokqokainkotyalteshekaan
f8	29	19	sacholdykyaiinsheload
f8	29	20	chkodetosheortetoemsa
f8	30	1	tasoshortekykaderoletyal
f8	30	2	dytyolkochederokylochorteam
f8	30	3	trolachoralkytosheiin
f8	30	4	olkyarshorshorrocholloreol
f8	30	5	deroainchorrakykeainsheam
f8	30	6	tqokorkytyiiraintoaiin
f8	30	7	rtaradaalrearteainkylo
f8	30	8	sosholtateqoklacholdekydy
f8	30	9	stokesholshollakeaiindaaledy
f8	30	10	orkyshelosholiinlaraem
f8	30	11	ocholaiintaiindaainloariintyte
f8	30	12	torordoleshorrodacholain
f8	30	13	oltyarkyiinkysoladeam
f8	30	14	tokaqokchororqokraiirte
f8	30	15	tolodorelotorokyralaam
f8	30	16	choriindekashorrekycheiiron
f8	30	17	ottytoaiinordadaorarderedy
f8	30	18	shqokcholkokashoraiinlasosholam
f8	30	19	fsaiinkerotoiirloyqok
f8	30	20	chchorshesacholtetoqokkocholar
f9	1	1	soariirlakyqokordeain
f9	1	2	qdocheaiinshoralshorsokotoed
f9	1	3	ainkyshollearlarekodo
f9	1	4	qsachorshorkecheiirorum
f9	1	5	rsaaiinresholdakyarkead
f9	1	6	dosholdesaarsholshordarote
f9	1	7	otdykecheainarsoiirsatytoar
f9	1	8	deiinchoraiinshoralaraiinsholaindean
f9	1	9	daoraraiinraainchorkoiinkytyam
f9	1	10	sarorchekokydatylesoiiniin
f9	1	11	kedatashoraiinaiinsoan
f9	1	12	kysholletoarkashecheletosh
f9	1	13	fkadykalarachoralaiinkote
f9	1	14	pkeiirqokcholkeortyta
f9	1	15	telareleaiinshoriirreaintaresh
f9	1	16	pteshearchorainchordaaiintood
f9	1	17	tyolleolkaalsakaedyro
f9	1	18	dadacholainlodadelody
f9	1	19	ordykotetaolalkydaiin
f9	1	20	resatadeiirdyiinadra
f9	2	1	ykaiinsaaliinarordakekakeod
f9	2	2	lcheaiinarsarokarasoainkeem
f9	2	3	ainrodadodataoroltochor
f9	2	4	tyariinrededeleomshor
f9	2	5	sqokartylecheainaiinchorraim
f9	2	6	optyollearkashetysodoedy
f9	2	7	arolshorkededelesolaen
f9	2	8	pkaiirkeshedeloqokar
f9	2	9	olsosherakaainaralche
f9	2	10	sokaardylekochorlaan
f9	2	11	ykqoksosokaloainiinsosholom
f9	2	12	toololallekeqokainsood
f9	2	13	rdodaorolqokdodakale
f9	2	14	ainkareledydysoumdylo
f9	2	15	kyaliircholcheshollechorto
f9	2	16	toaiinorsoarreroorsholtolaad
f9	2	17	datedatecholdysheiirroed
f9	2	18	okrakaloarlokokatyshe
f9	2	19	qokosadoainainkakakeraariir
f9	2	20	dochedydachorchesoainiir
f9	3	1	techorkechorkyletykocheshey
f9	3	2	lkkesholaindoiindaroeedy
f9	3	3	koaintysheorleaincholaredy
f9	3	4	dtoaiinarsholladoartoal
f9	3	5	tydochollashekesholiiron
f9	3	6	kocholrachelacholkocholaiin
f9	3	7	olsaiinainkysheshorday
f9	3	8	daiintaaiindoiinshorloaiinaliin
f9	3	9	raldachorsholdytychordaad
f9	3	10	roorrasosaiindoainsh
f9	3	11	dorosherokydorekakyleem
f9	3	12	sotelakoshoraindyain
f9	3	13	iirchelodekolokatytyen
f9	3	14	dycholkekearderakoqokum
f9	3	15	chesholsholkadylerosholqokkaid
f9	3	16	iinketacholararqokdy
f9	3	17	ktytydoiinortorekeorad
f9	3	18	kosholchorchekysoorid
f9	3	19	sholrokotochordelaained
f9	3	20	osakasatakerodeoldedy
f9	4	1	tyolainkasodolaaiinchorain
f9	4	2	rsasholqokteaiinallorosholem
f9	4	3	lekeledychorshorcheoleedy
f9	4	4	shdoiiniirkosadoartosholday
f9	4	5	solakeoriinlotasachorshorto
f9	4	6	okraqokdosodosaloqoktyalan
f9	4	7	korokedyorsokyrerasheteor
f9	4	8	toteoriirshesoloaraled
f9	4	9	ainrarataainkeiintyoltay
f9	4	10	lkresadodadarechereta
f9	4	11	tesholsholiinaiinqokkydeorem
f9	4	12	chsatorotytochedaderody
f9	4	13	dashorreiirchorlaradashory
f9	4	14	keshetylekyorarorqoklareed
f9	4	15	drocheorshortecholkakakaod
f9	4	16	ykkekodysheleloaladla
f9	4	17	leiinkydotalacholchordoqokedy
f9	4	18	kysholdaratoshollateol
f9	4	19	qoalrechorkearkarokecholiin
f9	4	20	tosheshollatysadotyloin
f9	5	1	froiirtychoriinsheqokin
f9	5	2	sorearkodydychekoedy
f9	5	3	raoldachekylarachorshesholum
f9	5	4	tokasholrachortaaiinom
f9	5	5	kyaiinlaraardetoshesholsholsh
f9	5	6	oklodeaiinrasholainkosholon
f9	5	7	datachorordesholdooledy
f9	5	8	iirsaloiirsheqokraqokim
f9	5	9	tyloiinlolosoladashorsheed
f9	5	10	opkeorkokycheaiinteom
f9	5	11	ordyshekatydosoaloreedy
f9	5	12	lkolkakosholtychordyreal
f9	5	13	fshordyiiraiiniirchetolashoriinol
f9	5	14	teoriirrokecholkaainariirsoor
f9	5	15	sholarsholshortasheiircholom
f9	5	16	keqoksholaiintachorlasheolon
f9	5	17	rokaarsaarkydyiirimta
f9	5	18	tekachesosataletelakaiin
f9	5	19	okkydarotykyolaiinto
f9	5	20	dakakysheainkeshealqokte
f9	6	1	yktyqokchordelorasaiirar
f9	6	2	olretokararotashorkycholad
f9	6	3	lkkydodyroloaiinainroaiinedy
f9	6	4	oksholketorarochordaiin
f9	6	5	ktatokearcholkeqokol
f9	6	6	ooliirkorocheratotaedy
f9	6	7	ldedaiirlashekysaaiin
f9	6	8	desashortedadoledoto
f9	6	9	iirlacheqokkakeiincholiinlaem
f9	6	10	qlokylaletyiiraiindecheloeedy
f9	6	11	daiiniiraiindaiinchorkeum
f9	6	12	siinshorkakatodytyshealread
f9	6	13	ottadoalraiiroliirchorqokod
f9	6	14	pkekadaroalqoksodaorsheedy
f9	6	15	dokaainkeolreiindeqokchorkaaiin
f9	6	16	tyshorsholkaorlochortoshoraiinom
f9	6	17	dyloroiinkyiirtylaiinen
f9	6	18	dedokykeiinlodakoload
f9	6	19	tyletyloaiinarsashelein
f9	6	20	tyalshorkotokyoliinom
f9	7	1	tyshekyshortykosasarochoriirar
f9	7	2	lredyorkaloledoainka
f9	7	3	oalsholchetetatakoloroedy
f9	7	4	deraleiiraintesaaiinraqokteem
f9	7	5	soshetekadydytasholcheon
f9	7	6	opchekaaiinchorkoalratyreed
f9	7	7	faiinainalkoshesoderalotaad
f9	7	8	okotykedaainchesheorsa
f9	7	9	deiinleshordaaindaaiinum
f9	7	10	otloainkyolsadaqokreiin
f9	7	11	keiinlodoshorainalcheteored
f9	7	12	okracheainainalkyteqokiinan
f9	7	13	shsashecholrasadecherokyalin
f9	7	14	lsoqokleaiinaincheqoktaorod
f9	7	15	ariinqokrashorchekasodote
f9	7	16	otrotycherakyshorsoshor
f9	7	17	opoldaariinolsocholsholin
f9	7	18	dyiirorsadokaardateiin
f9	7	19	yshorkychorrechorcholchorkoal
f9	7	20	kokekadeainsachorimdy
f9	8	1	otarlosachorterodysheshorim
f9	8	2	shortokyiirarlalechor
f9	8	3	otdetaorsherotytoalshe
f9	8	4	shteaiinlasoaliirloorim
f9	8	5	choldoratoroloshorlaad
f9	8	6	ykdekysheshoriinshetoleordoin
f9	8	7	dyloqokloaiinsherelakake
f9	8	8	aincholoralsatodadyal
f9	8	9	orratatydocholshordolaorolsh
f9	8	10	otrochedakosaainleaiin
f9	8	11	koladeloshorkealorre
f9	8	12	oldyiinkytoiinaiinsadeiirim
f9	8	13	koiirarcholaincholkakoaledy
f9	8	14	paiintytycholkosatoen
f9	8	15	lketydytoqoktydaumde
f9	8	16	shesokydosokychorainar
f9	8	17	oldadakyorainkadyalkokaed
f9	8	18	tyiinchekydokoshedelesaraedy
f9	8	19	saolkasholchekooltool
f9	8	20	soldyshorchorlarasosoraiiniin
f9	9	1	choldaaiinaiindoqokchorad
f9	9	2	kokoredachortyraleiirkoal
f9	9	3	shalsokelotyshorrearlasoam
f9	9	4	redechereiirdyratokokaiir
f9	9	5	okroloraiinainkyroaliindeiin
f9	9	6	ychortoroaintaiirtedaleaiin
f9	9	7	chdyrocholarcholkesalaon
f9	9	8	ldakoqokiirkoshorlaso
f9	9	9	okshorkaderadeterachetasoid
f9	9	10	kyiirraaiinoldaorsaam
f9	9	11	soalchorloiinrorakoro
f9	9	12	okqokteolteteolaiinrosoleain
f9	9	13	kytokearrotysheololrear
f9	9	14	optytykoleainkytychorain
f9	9	15	yshordetasholshekokekasholdyim
f9	9	16	cheiindyartorerokechekoin
f9	9	17	qchorsaaiinsaracholrereainem
f9	9	18	lchorsholqokaiinchesaletotaraan
f9	9	19	dcholdakyshorrasholrereshordy
f9	9	20	ftatoaiinrochorchedakashedy
f9	10	1	totatesotatychololdedyedy
f9	10	2	loiinkodatykykosashe
f9	10	3	tycholardoorresholkytoiir
f9	10	4	dysorelaiinlaiircholtoaredy
f9	10	5	tyiinchorlodyaiinaiintoredyreim
f9	10	6	qarkoqokdykyiirarlaal
f9	10	7	shreainardytyaiindysoleod
f9	10	8	fdeorsholiinsalacherakaainiir
f9	10	9	qokaltysorededoiinarcholim
f9	10	10	okshecheraqoklalodetyiindo
f9	10	11	kesotesholroarsolaiirdyiin
f9	10	12	orchordyoliirsholainaiinid
f9	10	13	dykadaleiinqoksachorroqokaiinar
f9	10	14	orqokrealkakotachekyid
f9	10	15	shorshollataiinolsholsholdeim
f9	10	16	riinaiintyrarakelaretaory
f9	10	17	iirkechedykaletedalakyum
f9	10	18	dyleshedakykototyoldyto
f9	10	19	toainshorcholkyiinsaqoktodaiir
f9	10	20	kakaiincheartalacholsaan
f9	11	1	kesoralelacheshetyainom
f9	11	2	dodatadeaiiniirkachesoiir
f9	11	3	lkchorratekaqoktylecholtodeod
f9	11	4	dykaaintyshordasacheletyor
f9	11	5	shqoktotakeratareenty
f9	11	6	kychorradotesholtyte
f9	11	7	dearshedoreroaiinorroainiin
f9	11	8	qkotesarokoiinkokeiin
f9	11	9	chsheiinalshorarolkydolachorain
f9	11	10	tshorsatosholrokaiirolkeal
f9	11	11	kaaliintearshesodyol
f9	11	12	dledyalteainorkyaiinte
f9	11	13	shorlaortoralesholedy
f9	11	14	tyloarraaiinardoaiintacholreen
f9	11	15	archortashololiinkykyqokoran
f9	11	16	kosalodaiirsodecholon
f9	11	17	folchedesotyainkatera
f9	11	18	kydoiintarorotasholdekoiirad
f9	11	19	taiinaiinteiiraiinainread
f9	11	20	oldedacholalshetadaorloem
f9	12	1	opdokekalatykytaorla
f9	12	2	dydoalkalesheqokaram
f9	12	3	ssoalsholoraltorealtydaiin
f9	12	4	qoklarototysororoyaiin
f9	12	5	okcholsholcholsosoketoiinkata
f9	12	6	ptyiirlochorshorkesholtoreshoran
f9	12	7	katekokachorsoaridla
f9	12	8	chtakycholkalosholsokechortoad
f9	12	9	checholshetytesholdaim
f9	12	10	kyqokcholaiinlechesarosholdear
f9	12	11	oklodaainiirkekaaiinle
f9	12	12	tekykechechoralresheid
f9	12	13	dyreraoliinraorcholshor
f9	12	14	yktykatelaiinshealto
f9	12	15	opchorsheaiinarretasaedy
f9	12	16	shkaainladytedaletatato
f9	12	17	koartatesaariiriiraral
f9	12	18	opiinainlododechoriirtaedy
f9	12	19	dashekodetedotoaiinainol
f9	12	20	qokkeqokoldearkyshorchekete
f9	13	1	karotetoiirrachechekydoaiin
f9	13	2	stesoiinloiirloiirol
f9	13	3	aiinlealtydekykearol
f9	13	4	fdadyroolqokcholshoredy
f9	13	5	dydecholorteshekatodyod
f9	13	6	shelatyqoksholiirtekyreteal
f9	13	7	keraortyresholchekodyarsa
f9	13	8	tdashedoqokdoshorkokycheroin
f9	13	9	ollocherasholshesoqokcholshorol
f9	13	10	dylealshorloketychetaom
f9	13	11	charsodadosholrodein
f9	13	12	opralocheqoklotyshorroal
f9	13	13	toteshorsasaloainaiincholleedy
f9	13	14	shorradotyshoraiincheqokiiroliin
f9	13	15	yrolateainkadyroomde
f9	13	16	ainkaainreaiinkacheaiin
f9	13	17	choliinsholtoshorolollaod
f9	13	18	tyainaintolotaaiinlaiinrotain
f9	13	19	kedoorlacholqoksholchorsaid
f9	13	20	tekeiirtatacholsholalal
f9	14	1	shtoorshorcholsholqoklekykoain
f9	14	2	rqokchorsholloardokaod
f9	14	3	otsholdoshedeshorololeedy
f9	14	4	qoolkalokocholtaainod
f9	14	5	okdycheleshordadyteshorchorqokol
