folio	line	pos	token
f10	10	26	shqaokarshtorolchsheain
f10	10	27	arardechchedaiinqoainarch
f10	10	28	chchedainqokyqoqoktichetedi
f10	10	29	orkytytkychechdidey
f10	10	30	chortshedoramdeshedar
f10	11	1	orchchotdordysheyrcche
f10	11	2	chchdeotyyshechedychol
f10	11	3	doralyyolchechchechqo
f10	11	4	shtchshedydqaqoqokolr
f10	11	5	kchedykeqocheqoqokolrdo
f10	11	6	olshedyqocheqoktorcheolchartor
f10	11	7	arqoalyaltitoqokolsh
f10	11	8	cheydyaiinqoalqooralshto
f10	11	9	ydyaiinalrhalltoqokt
f10	11	10	yoraliintoqoktdidyy
f10	11	11	choksholdyttiincheych
f10	11	12	okaroldediiincheoltiyko
f10	11	13	iincheolrkkoaiinaiinlhlchqo
f10	11	14	rkkoaiinalcheyqotiqokytike
f10	11	15	ticheolkoaiinlalqoqokyqam
f10	11	16	docheoltechqarkkocheyollh
f10	11	17	kochedykolhqadartochedyshedtor
f10	11	18	qashedqokcheytoolarshedtorain
f10	11	19	kochyshqaaraiinyainchedaiin
f10	11	20	shqadararshedartordedarch
f10	11	21	qalartordedaraiinsheqokyar
f10	11	22	toollaiindarchedyamarchqok
f10	11	23	aiinolytoramrkkyshedyte
f10	11	24	olqokaiinchedyqopkychcheolshot
f10	11	25	chedyqopainkyororchchchdor
f10	11	26	qokchshydoramdyyrcain
f10	11	27	chcheolshyqaainykychke
f10	11	28	yqachalykydorchshedyqa
f10	11	29	chdykaiinchedycholkeqaam
f10	11	30	chedydorolqochecheqokoldol
f10	12	1	archeyydyeeshqoktsht
f10	12	2	qodyalqoiinyalshtosh
f10	12	3	qorhqoalltiqokqoktyty
f10	12	4	yorlshshqokttoych
f10	12	5	liinqokshshtchydiyko
f10	12	6	tdishedtychyrkcheychlhar
f10	12	7	tdiiincheolaiinaiinlhalolchey
f10	12	8	iincheolcheyyaiinkoaiinlhalqoky
f10	12	9	cheollctiaiinlcholtiokqoky
f10	12	10	inaindytechshedeekodarto
f10	12	11	chrkshedeedartoarshyain
f10	12	12	eecheykolhshtoyolchshe
f10	12	13	shqadarshedarydarqoainshed
f10	12	14	tordarainchqokytyqokkyche
f10	12	15	qokyarqotkyrkcheaiintedi
f10	12	16	arkyqokshtichaiindidedar
f10	12	17	kyrktedercchechedysharqa
f10	12	18	deyrccheolarqalcrcrc
f10	12	19	chdarolchedyshqoqachedydot
f10	12	20	arqalceqokkytqosheq
f10	12	21	eotqokchelccheolshetycheche
f10	12	22	qokcheaiinsheeeqokqdechein
f10	12	23	lcheoltyqokteqcheddeamche
f10	12	24	qolcheechedotcheykkod
f10	12	25	artechartoqoaiindoramiin
f10	12	26	qookiinrrorardoralin
f10	12	27	aiiniineechedoriiniinlkopsh
f10	12	28	eeaiinoldkoplkdoopsh
f10	12	29	olaloptorqakootiinainshed
f10	12	30	allkdoamtyiinchyqokcheain
f10	13	1	rkainotiindalqchedykoto
f10	13	2	koychedyokchedtokkeaiindor
f10	13	3	doainkoqoqopdiinkeyshedy
f10	13	4	dorallckeshedqokyqodyaiiny
f10	13	5	chedtodorqodlcshedyshedkoke
f10	13	6	chedshedorqoqokylcshedaiinko
f10	13	7	shedtiaiinqoaiindarchechoke
f10	13	8	aiinqoaiinainchelokshdedi
f10	13	9	darainchearolrckytiy
f10	13	10	iinrcecheytiychkoaiinaiin
f10	13	11	cheoltiaiinchiindchcheyqoti
f10	13	12	kylccheolaiinlcholcheokq
f10	13	13	sheaiinaiincheylalcheqshqot
f10	13	14	lciinchdorkqokkoaiintol
f10	13	15	iinchdoolrkkoolkoolol
f10	13	16	doshedkoechydarlshedarol
f10	13	17	kolcchyaiinqliinaiinolchedy
f10	13	18	elcaincholqokyaiinchedyam
f10	13	19	aiinqqolchaiindarchedytorqo
f10	13	20	qokqokyaiinoltorqopkyop
f10	13	21	okqokytetorqopainshedqokde
f10	13	22	okshyaiintedarinchcheolsh
f10	13	23	aintyshedyopcheoldeyamalsh
f10	13	24	tyokiincheoldeshshedqaalt
f10	13	25	ainainydoainkokedordiin
f10	13	26	ainchykeaiinaliinqcheycheyaiin
f10	13	27	okaiindordiinecheyshedyshedy
f10	13	28	aiinqopaliineyshedydyaiinqo
f10	13	29	qopiincheyydyyqoalqoy
f10	13	30	dlcyshedyqokykydyaiinkech
f10	14	1	shedyshedainainesholdedyrc
f10	14	2	ykeaiinainokeardyiinky
f10	14	3	darchedyarlcdyrceotcheollc
f10	14	4	ainqokedyrcotttiyaiin
f10	14	5	earqarceotyaiincheoliin
f10	14	6	lcrcotcheoltyaiinshecheyti
f10	14	7	deqokchelcttyiincheyched
f10	14	8	chechlccheoltiqcheddeqokyin
f10	14	9	chechltyeechqdeqokychey
f10	14	10	qotyteqchedotincheyaiinko
f10	14	11	lctaroldoainrcchedyliinal
f10	14	12	chedyelcchedyqchedyiinalqokaiin
f10	14	13	aiinrcqchqokolainrkkyshedy
f10	14	14	alolchedytoramrkkyorqokch
f10	14	15	iinokshaiinolamkyopcheolde
f10	14	16	torqopainkyorchchoteain
f10	14	17	orshedyqokcheoldeydorainshey
f10	14	18	chdeolyyshchedycholke
f10	14	19	alkshyainketedcheok
f10	14	20	doraincholchecheqokiinqoqok
f10	14	21	cholcheqaokriinqokchar
f10	14	22	cheqacheamqodolqokchto
f10	14	23	liincheolartootaiinolkdor
f10	14	24	chotkidyolkdoriinqokain
f10	14	25	tochyyaiindarshqotardorke
f10	14	26	aiiniintytareechedaiiniinopdo
f10	14	27	tartikeqdrlcdodolh
f10	14	28	keqrdodoeetyiinokchedy
f10	14	29	kedochqadoeeshchychedyar
f10	14	30	dochchqarkkoeecheykoto
f10	15	1	chlhshqadartookshedshtor
f10	15	2	lhshtookchedyshedainchsheqoky
f10	15	3	dartolardedarsherkchor
f10	15	4	oliinqokydarchedyamkyaror
f10	15	5	toramqokyorqoktshdoram
f10	15	6	chedytoramqopainkyorqokoly
f10	15	7	darshedyincholyamainksh
f10	15	8	tydarqopokchedycheolshqadyaiin
f10	15	9	ainalqokqokkeaiinalchy
f10	15	10	cheqdochedkkeaiinalcheyy
f10	15	11	aintodoralcheykeyshedyyy
f10	15	12	sheainiineshedyshedkydyaiiny
f10	15	13	qoeqokyaiinkokerhqoaiinain
f10	15	14	dorqoiinshedtishedykykoqoaiin
f10	15	15	dortyshedkyqokytekeychain
f10	15	16	tirkkydidarchechokarqa
f10	15	17	kokeychechdyrcshedcheollc
f10	15	18	okdedyercshedcheycheoliinchey
f10	15	19	rciinkylcsheiincheytilal
f10	15	20	cheollctiaiincheolcheytitiokq
f10	15	21	aiincheolaiiniinticheokqaiinqok
f10	15	22	tedoqarkqokcheydarolaraiin
f10	15	23	shedqokeolchyaiinolaiintorde
f10	15	24	kochylshedaroltordechedqo
f10	15	25	dartoiinqokaindartorqokyar
f10	15	26	toiinqokydarchedyrkkyqokch
f10	15	27	toramsheqorkkychecham
f10	15	28	orqokshrkdiychdarrcol
f10	15	29	rkshechrcolshteqachedych
f10	15	30	darrcolainchedyshtelcchedych
f11	1	1	dyyyrcolainshokchl
f11	1	2	olainshdchokchainll
f11	1	3	shqodqochelteleech
f11	1	4	dqokchlaiinqotetechched
f11	1	5	chechtelcheedeqoinol
f11	1	6	liintechqokcharaminol
f11	1	7	tedeotkiollhokolqqok
f11	1	8	artookqoaiinolaincheolamiin
f11	1	9	ainokainardorchedyintedoshe
f11	1	10	iiniinamshtoriinchedyainshedain
f11	1	11	iinoldalopshainshedyqok
f11	1	12	ollcopqatykochyolainy
f11	1	13	rkkochyydaldochedyainto
f11	1	14	iinoldaldookchedkkeqo
f11	1	15	alqkotokediinecheyke
f11	1	16	qkotoaindordiinlcshedyqoky
f11	1	17	cheddorkyelcshedkyaiinaiiny
f11	1	18	qodorshedqokykyykodarainqok
f11	1	19	eshedshedkyaiinykoyainar
f11	1	20	koainaiinainchechrcdiiincheol
f11	1	21	yaincheokardyrcotcheolky
f11	1	22	cheoloklcerclcycheolshe
f11	1	23	rcerctaiinyaiintyaiinq
f11	1	24	qalcchedyotcheshecheytichedde
f11	1	25	chokcheaiinqotesheeeqched
f11	1	26	chainaiinqolsheqcheddein
f11	1	27	aiintelqdeqokycheyolaiinlh
f11	1	28	chardeamkicheyolkqopche
f11	1	29	olrhqorchedyiinainchedyaral
f11	1	30	chedyainchedyarshyaiinolamqop
f11	2	1	okshchedyloltedoaindarqop
f11	2	2	okintedoaintyshedcheolshe
f11	2	3	qakoainshedainalinokchyk
f11	2	4	chedyainainalcheqainchykchy
f11	2	5	alainchedkeaiindoralcheykey
f11	2	6	aldoolkosheaiinqodshedqoky
f11	2	7	qdochedychedtosheaindorqokyky
f11	2	8	dochedychedcheddorkylcshedtished
f11	2	9	chedyolchaiintodorkylckyqoky
f11	2	10	qoeshedqokykykoainyaiinqok
f11	2	11	kydikeaincheqokchearqa
f11	2	12	kyrkaiinainrccheqokchedyeqa
f11	2	13	rcqokolchedyearqalccheolaiin
f11	2	14	arqalcchedyottcheolaiiniinq
f11	2	15	otaiincheoltyiinqalcholqoky
f11	2	16	otqokchechlcaiinqokcheytiche
f11	2	17	telshetytetidecheydoqop
f11	2	18	sheeetiqinkoqopqokqotok
f11	2	19	techeddeamincheyqopdokain
f11	2	20	olqoiinchedychedyiinrrcchedysh
f11	2	21	chedyiinqqchedyaralyaiinte
f11	2	22	chedyiinainrorokchedyinaiindo
f11	2	23	qdorshdoaintyqopshedyopshed
f11	2	24	chedyinloldookopiniinshed
f11	2	25	tyqopokshedinchedyshedychal
f11	2	26	dechkaiinchkyololkeqo
f11	2	27	ainkoqoaiinainalcheyarqody
f11	2	28	kokaiinqodiincheykedyy
f11	2	29	kedordiinshedyqorhqoaiindar
f11	2	30	elcshedyqokykydyaiinkeqook
f11	3	1	shedysheddyyrhaiinainalokqok
f11	3	2	qokykyaiinkokedardedyrce
f11	3	3	aiinainiinchedyekyyaiin
f11	3	4	aineqalceotiincheollcy
f11	3	5	cheqokchedyechedyrcaiincheolshety
f11	3	6	kyycheoltyiintiqalolqoky
f11	3	7	kylcttytichedolqokyqaiin
f11	3	8	teltyqdecheincheydoko
f11	3	9	eechedotqokyincheyaiintarokq
f11	3	10	tarolrhqodochedyainiinrcq
f11	3	11	eiinliincholqokolchedyam
f11	3	12	chedylalyaiinolamainrkky
f11	3	13	chokqokaiintetorainoropshed
f11	3	14	yaiinamqopainorshedychchot
f11	3	15	chdeoteyamainalky
f11	3	16	chchotdorainalysheyche
f11	3	17	otolamalkchedychtecheqa
f11	3	18	doramainshechedyoltechedqok
f11	3	19	shekychecholtedchainiin
f11	3	20	tedcheqokolainiinqocheolch
f11	3	21	okolainqolqokchardeqo
f11	3	22	llarcharotqokiindor
f11	3	23	lcheolchcharqokicheyoldor
f11	3	24	rainchedyrkrchedyordorshchedy
f11	3	25	ainrkainrchedyorarokchedyin
f11	3	26	qaralshchedyaintyopiniin
f11	3	27	orarlcltedosheainokchedy
f11	3	28	lkoptyqakoainyalcheq
f11	3	29	shshiinchyolshedalqdochedy
f11	3	30	iinolshedqdochedtokdorqo
f11	4	1	iinokchedyqokdqkoaindorqo
f11	4	2	dochkochedsheqoiinlcshedshed
f11	4	3	chedyolainshedelctiqokykyaiin
f11	4	4	chedsheqokyardorqoklckyrkdi
f11	4	5	qokytylckykyaiindarainqok
f11	4	6	tirkchdedyaindarrcqokol
f11	4	7	chetedideychrcsharqa
f11	4	8	didychdarolchedyshlcdqok
f11	4	9	chrcqokarqachedyrcotcheqo
f11	4	10	darrcolcheolqolcotchaiin
f11	4	11	chedylcchedyokotqokcheteqokte
f11	4	12	lcchedydokqoktsheqokqde
f11	4	13	ainqotesheeetiqchedamche
f11	4	14	ltecheoltyeeqokamqokycheol
f11	4	15	ainqotelcheoleechcheddeol
f11	4	16	chliinlchqoktedicheydor
f11	4	17	qokchamotqokiinlhokqok
f11	4	18	chotqokiaiinolcheolchedq
f11	4	19	totydidyyaiindarkoqott
f11	4	20	eeaiinoriinralopshtyrk
f11	4	21	tarchyaiinkedlkdoshtyrk
f11	4	22	tichyorkedlcchshtylh
f11	4	23	inorcheollcdodocheyrklhsh
f11	4	24	kelcrkdoqaeerklhqaol
f11	4	25	qdolcqashedeecheyainolar
f11	4	26	lcchcheyolainqaolshyain
f11	4	27	shedcheyolkochyshtoshedaiinain
f11	4	28	shedkochyaiindartoaraiinolain
f11	4	29	qokchedyaiinoliinaiinqokaiindarchedy
f11	4	30	aiinqlchaiinrkkyorshedyop
f11	5	1	orokchedyyaiinolteaindarop
f11	5	2	ydoqopdarshedcheoldeeyy
f11	5	3	aintyqopiindesheyqach
f11	5	4	aindarqopopiinshshedqaalsh
f11	5	5	ycheqinkoqochychyainal
f11	5	6	cheqdodarokchyqcheykeshedy
f11	5	7	alokkokeaiinqoalkeyshedy
f11	5	8	dochedychchedtoaiinqodshedky
f11	5	9	chedshedorshedyshedqokykyyko
f11	5	10	iinshedshedyshedkyaiinainallok
f11	5	11	dykoaiindarchokshdedydi
f11	5	12	aiinainchsholdedyrcshedcheol
f11	5	13	yyaiinchechokdyshediincheol
f11	5	14	iinchedyshedkytikoaiiniin
f11	5	15	iinkytiykodlalcheyqo
f11	5	16	chkoaiinlqotiokqokyaiinam
f11	5	17	cheycheollcholtiokqaiinsh
f11	5	18	yaiinaiiniincheyoltiqdoam
f11	5	19	ysheaiinolqokyqaiinshqottar
f11	5	20	cheoltyqokyinqdokolhtarok
f11	5	21	lcarkoqokechyqtooll
f11	5	22	dolcainchyaiinollalolqok
f11	5	23	chedyechedyiinchedyiinalqokaiinol
f11	5	24	chedyiinrorchalokchedyyol
f11	5	25	ainiinainqchedyolteaintydar
f11	5	26	qqoralokshchedyamorshedy
f11	5	27	chedyorarchedydoaintyokinchedy
f11	5	28	oldoainqopokiincheoleyy
f11	5	29	opiniinchedyshshedqadychedyky
f11	5	30	aininqochykaiinchyalchychey
f11	6	1	aiinainqopdchycheykeyqody
f11	6	2	chykdorcheyshedydyaiinqoalqo
f11	6	3	alkeyaiinyqoaiinyall
f11	6	4	shedydyykoaiinliinchqokde
f11	6	5	shedyqokykydyqoainiinchqoksh
f11	6	6	rhaiindarlqokdiiinchyditi
f11	6	7	sholdyrctdishedrktiy
f11	6	8	oldeshedcheolrkcheyyyaiinl
f11	6	9	dedyrccheytichdlhlal
f11	6	10	yaiiniinlalqotiaiinamsh
f11	6	11	inqlcchshedqachedyollhsh
f11	6	12	lccheychedylhqadarolarshedd
f11	6	13	qarkkochyolshedaraiinainde
f11	6	14	chedyolchytoolartordarchedyqo
f11	6	15	qatoolaraiinainchedysheqoor
f11	6	16	tordedarrkshedqokyarkytych
f11	6	17	sheshedarchkytshtitede
f11	6	18	aiinqoqokyortyshotkychedi
f11	6	19	qorkkytolchedordedyy
f11	6	20	shedyopqokchedoramalych
f11	6	21	deolyainalkychedyolche
f11	6	22	ydoramalychechqoteche
f11	6	23	doramalshechedyoldchedch
f11	6	24	sheycholaindqaqokchech
f11	6	25	kydorshedycheokolrainiinqo
f11	6	26	chkeshedyqoqacheamoltorcheol
f11	6	27	ardyqaeealamtotolsh
f11	6	28	yqoqoqoaiinyorshqokdi
f11	6	29	orshtoolshttychydich
f11	6	30	iinqokdeshedtychydirkcheych
f11	7	1	tshedtydicheychkoarolqo
f11	7	2	dirkchkoshlqokekeaiin
f11	7	3	ainqdotedoeecheylhshqa
f11	7	4	rqarkainshqaolqokshy
f11	7	5	qaainokardtorainchedychaiin
f11	7	6	cheylhqaokchedyardechaiinshe
f11	7	7	olkodarolshedaiinaindarchedyrk
f11	7	8	olchyiinaraiinqoktorqorkky
f11	7	9	rcqolliinchaiinqokdartor
f11	7	10	lalolaiintorrkororchch
f11	7	11	iinchqokychedyamrkoropqok
f11	7	12	oktedoamtyopinchdesh
f11	7	13	qopaindarorshedchcheololamain
f11	7	14	chdesheolychedychchke
f11	7	15	amchedycheainchtedchqoqok
f11	7	16	ktydorchkeqacheokol
f11	7	17	chyainchyqoqaeeqoalrhiin
f11	7	18	chykecheyqoqoalainalamsh
f11	7	19	shedyqodyaiinqoalaiinyal
f11	7	20	yqoqoaiinorltosholt
f11	7	21	rhaiinallchsholdetdi
f11	7	22	aliinqokoldyttrkcheyti
f11	7	23	aiinchesholtshediincheolcheyti
f11	7	24	iinchokdedyeiincheolrkchey
f11	7	25	chokearqadelcyaiiniin
f11	7	26	dyrcotyaiiniinlalolche
f11	7	27	cheolkyyaiincheoliinqalolqoky
f11	7	28	cheolshetyiinqchcheqokydotar
f11	7	29	rkshedqokolchyaiinlaraiinol
f11	7	30	shedlcolrcdartoliinolchedy
f11	8	1	korccharaiinychedytorqork
f11	8	2	olarqokdechedyshearchorqok
f11	8	3	liinokolrkkyshedyorchcheol
f11	8	4	okshdoqopaintyoropinch
f11	8	5	oldoamqopainorshedcholqa
f11	8	6	opchcheolshyamainshshey
f11	8	7	shedyiinchdeyainktchky
f11	8	8	opdesheshedyshchkyol
f11	8	9	qkkedorainqopalqkeshedy
f11	8	10	aintodorqopyshedysheddyaiiny
f11	8	11	kedorqoelcqokyqoyrhdar
f11	8	12	iinlcshedqokyaiinykerhiinch
f11	8	13	shedtiykodaraincheiinokar
f11	8	14	shedkoaindarcheiinchardyrc
f11	8	15	kokechaincheqokchokrce
f11	8	16	charqaeiinlctiaiinaiinchey
f11	8	17	earqaotcheollcttiaiinaiin
f11	8	18	cheollcttiaiinaiiniintiolq
f11	8	19	kylcshetyiincheyticheqokyaiin
f11	8	20	aiincheoltycheychcheqokyqkotar
f11	8	21	shetydeamcheinaiinkolhol
f11	8	22	techchedamqokyinollhtarq
f11	8	23	oldochedyelciinrcqalol
f11	8	24	ainaiinrcqchedylokolchedyain
f11	8	25	iinqoraralokchedyaiinqopty
f11	8	26	ainiinainalchedyinolteaindar
f11	8	27	alokchedytesheqopopshediniin
f11	8	28	aiinoltesheainqopshedyiinchy
f11	8	29	ainshedchyyqaainalkt
f11	8	30	ainqopokiinyqadyalksh
f11	9	1	deeyyalshchedychdorke
f11	9	2	darokainqokkechyainalke
f11	9	3	kaiinainchykeyaryqoal
f11	9	4	chyalchyqcheyarainyoral
f11	9	5	qkeqoaiineeqoalltiqok
f11	9	6	keyshedyqodyyqoqoaiinsh
f11	9	7	aiinrhalliinchsholtshed
f11	9	8	dyqoaiindarchokdedishediin
f11	9	9	daralliinchoktshedditi
f11	9	10	daraincheokearoldedichey
f11	9	11	dyrcdiiinaiinchdlhlch
f11	9	12	shediinycheolkoaiincheychokqoky
f11	9	13	kylcaiinyshetytiqokydoaiin
f11	9	14	tyeetiqolcheqokyinkolh
f11	9	15	oldooldoarlckochyrcol
f11	9	16	koelctoiinoldarchedytoram
f11	9	17	echedyaiinrcqlolaiintoram
f11	9	18	chedyaiinlalyaiinchedytoramain
f11	9	19	chedyiinrqoriinchshteain
f11	9	20	ainqqchedyorarokchedyteain
f11	9	21	chedyaiintedoamoropcheoldesh
f11	9	22	aiinolainqopshedyopineych
f11	9	23	torchedyshedainalcheinokqoke
f11	9	24	otiinainainyaindokochedchy
f11	9	25	yqokdalqchedyainchedqoal
f11	9	26	okainkotoeshedyshedydyy
f11	9	27	ainkosheiinelcshedyshedaiiny
f11	9	28	tosheddordorqoshedyqokykyaiiny
f11	9	29	doriinshedshedqokykyyqoainche
f11	9	30	eshedshedqokykyteydarainch
f11	10	1	tiqokykytekokeycheear
f11	10	2	tikychteyrcarqalcchedy
f11	10	3	dideainrcchechedysheqaqok
f11	10	4	deshecheteqalcchedydchrc
f11	10	5	darainshdchqokchainqote
f11	10	6	chedyshtechedychainttelte
f11	10	7	tedchechedydchoktelee
f11	10	8	dqokcheiineecharcheddeqo
f11	10	9	qokcheolarrhtechtootkiaiin
f11	10	10	techartoamkqopchedam
f11	10	11	chedyshrkqordoralshchedyin
f11	10	12	ainokiiniinrainchedyorchedyl
f11	10	13	eeiiniindkshshtorkoot
f11	10	14	iiniindkdoamtorchedyainy
f11	10	15	rlkdodoshtyrkotainy
f11	10	16	qadorkainlhshchyokchedyd
f11	10	17	tyshiinolydshqchched
f11	10	18	ainlhdarolytorainoltoain
f11	10	19	lhtooktoraindeolaiinsheqoky
f11	10	20	toollshedtorchedyrkshedqokyar
f11	10	21	araiinolqokychedytorsheqoor
f11	10	22	lyolchedytoramoporqokch
f11	10	23	iinokqokolaintyshedqokchcheol
f11	10	24	chedyteshetyqopshedyiniinshe
f11	10	25	amshtytorchedyyainqindar
f11	10	26	sholshedydainalchedyainched
f11	10	27	rkiinokchedydshqolkoched
f11	10	28	ainlhshokaryolchedsheain
f11	10	29	olchedydychchedsheshedqoty
f11	10	30	deolchedaiinshedorlcshedtirk
f11	11	1	dedarqorkchkytshkych
f11	11	2	shedqokkychaiindyainychdar
f11	11	3	qokyarrkdortedidechdarrc
f11	11	4	qokshotechdeydarolqo
f11	11	5	sheolamaindeydarolain
f11	11	6	chaldyyaintedchokqo
f11	11	7	dyshechedyrccheaindchechedyain
f11	11	8	shecheoldchokqokcheliin
f11	11	9	yainolkedqoolrainl
f11	11	10	chkedqaqoqokolliinqok
f11	11	11	iinqoqokcheolchtearqokiaiin
f11	11	12	ainiintitotshtdyych
f11	11	13	tishqokolshttychydyaiin
f11	11	14	qokolqoktchydiychchedko
f11	11	15	shtchydychshdqotdorol
f11	11	16	tyrkchdarkodlholtke
f11	11	17	chycheytiykokoshdordyke
f11	11	18	aindchqadodoqaeeainsh
f11	11	19	tikelcqarkqachedyainlhqa
f11	11	20	inqottechqashedolkoqato
f11	11	21	tedoshedqokchedyoldararshedaiin
f11	11	22	rkqokechedytoollsheddechedy
f11	11	23	kolckoaiinrcoliinqokchedyam
f11	11	24	ollqokydaramqorkkyshedy
f11	11	25	aiinchedyliinchamqopainorop
f11	11	26	oralchedyytetydaroropshed
f11	11	27	aralinoldoqoptyopshedin
f11	11	28	okchedytedoshedoaindarcheole
f11	11	29	amshotchedyainyalcheainain
f11	11	30	tykootiinchyolychedyokko
f11	12	1	rkainlhokyshdoolchedshe
f11	12	2	ainlhokchedyardyolchto
f11	12	3	shytordochsheelcshedti
f11	12	4	chedychainsheddordorelcshedky
f11	12	5	sheainshedkytyeqokyaiinyain
f11	12	6	qodorkyshedkyqokyyaiindarqok
f11	12	7	dorqoktikyaiinainychainche
f11	12	8	rkaiinkeaindarcheqokokarlc
f11	12	9	kychedideainyrcchedyear
f11	12	10	tedyyrcqoksharchedyrcqok
f11	12	11	cheolarlcrceotqokcheolaiin
f11	12	12	olchedyshqaotchtqoteqok
f11	12	13	shdchechaintaiintetyee
f11	12	14	techedokqochainlteee
f11	12	15	chainlaiinqoqokchamotchey
f11	12	16	qoqoktecharchedotolqopd
f11	12	17	telteardiinoldorcheam
f11	12	18	techamotqokdorchediin
f11	12	19	rhainchedyainokrkrainqal
f11	12	20	shrkiinrchedylcokchedyshedo
f11	12	21	chedylcshltedodotyshedchedy
f11	12	22	sheaintyshediinchedycheoldeshqa
f11	12	23	ainqopshedinchedyeshedchksh
f11	12	24	chedyshedalcheainqdarkochyd
f11	12	25	alainokkoqochyqopchyqchey
f11	12	26	kkechyalcheyyydyqaee
f11	12	27	diinqkeshedycheyeealyor
f11	12	28	qcheycheydyaiinalortitosh
f11	12	29	cheyyyqoaiinyqooralto
f11	12	30	yrhqoaiinallshtdished
f11	13	1	koaindarloksholdyshediin
f11	13	2	aiindarainchdedyrciinkyti
f11	13	3	earlcrcotiincheolkyycheol
f11	13	4	chedysharlcrcotqoklcaiinty
f11	13	5	qokarlcelcaiinqoaiinsheee
f11	13	6	chedyshtechedychrcchsheeeqok
f11	13	7	shqodlcokqokainqoteee
f11	13	8	chedyotainaiinteshetyqchedde
f11	13	9	chqokchechainqoteldeam
f11	13	10	qotetechcheddeamotcheyol
f11	13	11	leechedincheyolklhched
f11	13	12	qodoaroklcchedyrrcoksh
f11	13	13	olrainiinrqchedyorshchedy
f11	13	14	ainainrqchedydoralokshin
f11	13	15	chedyaiinchechedaiinorkaldoam
f11	13	16	tytaraiinoliinralopdosh
f11	13	17	aldoshtyqaotiinainyqok
f11	13	18	shkootiinchyshedychedarain
f11	13	19	ainshedcheaindokokainaliin
f11	13	20	yalqdoshedordordelc
f11	13	21	qokshqkochedainqodorlcshed
f11	13	22	olchkoainaiindoryshedyshedky
f11	13	23	ainsheddorqoiineshedkyaiiny
f11	13	24	lcshedyqoaiindarliinoke
f11	13	25	aiinykedariinchokeoldi
f11	13	26	qoaiindarcheliinokrctiy
f11	13	27	shdercdirkaiinaiinshlhal
f11	13	28	rkcheytishdlalqotike
f11	13	29	qdocheoldoqaeecheyolokar
f11	13	30	doiinqachedykoshdarchedyarshed
f11	14	1	teiinrkqokechedyolkoolshed
f11	14	2	olkochyaiindarolarshedainde
f11	14	3	ekorcqtoolchaiinolam
f11	14	4	qokchedychyaiinrcqchaldartor
f11	14	5	lalolqokydarchedyqoporshedy
f11	14	6	chokqokyaiinoltortyopcheol
f11	14	7	torqopainkychcheolyk
f11	14	8	orshedycheoloteyainyychedy
f11	14	9	eolamysheycholted
f11	14	10	ychedyolqodcheqaokqokl
f11	14	11	cheainkechechokchltecheol
f11	14	12	cheqoolchainlqoqoktedi
f11	14	13	cheqokamolrlqotorarch
f11	14	14	rhqoiinlshtoqokshshto
f11	14	15	yalqokqokshtchyrkych
f11	14	16	shttochydiychdarqotar
f11	14	17	chydicheyychkoshdarke
f11	14	18	cheytiylhdorolketikeaiin
f11	14	19	cheyyaiinkoaiindqokytiamsh
f11	14	20	qotdydocheoltechrkshedollh
f11	14	21	doteiinchrkkolhshokchedy
f11	14	22	qarkqokoldarchedyaryainde
f11	14	23	chyaiinqadarshedardedaraiinrk
f11	14	24	kochyaiinrclaroldarsheqo
f11	14	25	laiinqokaiinchedyamqoshedychch
f11	14	26	alshyaiintorqopainshedyopshed
f11	14	27	shaiintesheaintyshedychshe
f11	14	28	amshtorqakochedyainalinko
f11	14	29	ainshedcheainqdarainchedaiindor
f11	14	30	ainyainqdoainkdoraind
f11	15	1	qdochedyoktokeaiindorde
f11	15	2	ainyqokdalqdoainqolc
f11	15	3	dydoolkochedtoaindorqo
f11	15	4	chedyolchedchedainshedkyeshedshedy
f11	15	5	chedychedtosheddorqotishedqokyky
f11	15	6	toaindorelckyshedteyain
f11	15	7	ainqoktirkcheaiindeainych
f11	15	8	tikytedikeainydarqokqa
f11	15	9	kyrkchechdedychedyshear
f11	15	10	ainchqokolarrccheolkylcaiin
f11	15	11	qokqoarlcchedyeotkycheolty
f11	15	12	ardecheqoaiincheoltycheyched
f11	15	13	rcqokchelcqocheolshedeolche
f11	15	14	tqosheqchedqokycheqaiinlh
f11	15	15	tyqoktiolcheqlhqottarqot
f11	15	16	tyqoktiincheydoaiinkolhok
f11	15	17	techeddeotqochecheyolcheain
f11	15	18	oklcainqorokyaiinolte
f11	15	19	lcainorchshaiinolteamqop
f11	15	20	qorarchalokshaiinshedyshed
f11	15	21	yaiinolamtyshedychsheol
f11	15	22	aintyorchcheolshyqaksh
f11	15	23	opcheolsheolyshshechedych
f11	15	24	iinchedycheoleyqashtaiinky
f11	15	25	cheoldeyyktkydorolqo
f11	15	26	alktaiinchkyolqocheol
f11	15	27	ainqcheykeshedyyqoorall
f11	15	28	qkeyqoaiinqoalrhtito
f11	15	29	alqoiinoraltoqokoltt
f11	15	30	yalshtosholtditoy
f12	1	1	olditycheychychkodard
f12	1	2	shdyttshediintichchaiin
f12	1	3	tdishedditichaiinkoqoti
f12	1	4	diiindicheykoshlalolti
f12	1	5	inqdorchrkeechedyainsh
f12	1	6	rlcchqacheyainqachychedyar
f12	1	7	rkshedqaainlhshqaolchedyar
f12	1	8	teiinchcheyolshqadarolar
f12	1	9	koqokchedyshqatoshedaraiinde
f12	1	10	darolararydechchedqoqoky
